;PROFILE_NAME;REGION;MASTER_POLLUTANT;CATEGORY_LEVEL_1_Generation_Mechanism;CATEGORY_LEVEL_2_Sector_Equipment;CATEGORY_LEVEL_3_ Fuel_Product;SPECIES_NAME;WEIGHT_PERCENT
81521;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Magnesium;1.6
81522;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Manganese;0.175
81523;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Nickel;0.007
81526;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Elemental Carbon;0.7
81527;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Zinc;0.011
81528;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Vanadium;0.033
81531;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Sulfate;0.06
81535;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Copper;0.03
81536;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Chromium;0.026
81537;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Organic carbon;3.7
81538;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Calcium;1.8
81540;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Lead;0
81541;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Magnesium;1.5
81542;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Manganese;0.18
81543;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Nickel;0.007
81544;Soil Dust - Alabama;;PM;Dust;Geological;Soil;Nitrate;0
81547;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Zinc;0.012
81550;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Vanadium;0.023
81560;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Arsenic;0.002
81561;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Barium;0
81562;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Chromium;0
81566;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Magnesium;0
81567;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Manganese;0.101
81574;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Vanadium;0.022
81575;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Zinc;0.009
81590;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Chromium;0
81591;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Arsenic;0.003
81595;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Magnesium;0
81596;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Manganese;0.103
81600;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Barium;0
81603;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Zinc;0.011
81616;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Vanadium;0.009
81618;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Arsenic;0.001
81619;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Chromium;0.006
81623;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Magnesium;3.5
81624;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Manganese;0.067
81628;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Barium;0.034
81629;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Vanadium;0.023
81631;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Zinc;0.013
81642;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Arsenic;0.002
81645;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Chromium;0
81646;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Barium;0
81653;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Magnesium;0
81656;Soil Dust - Laurel Md;;PM;Dust;Geological;Soil;Manganese;0.101
81662;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Zinc;0.008
81663;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Vanadium;0.014
81667;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Magnesium;0.56
81671;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Chromium;0.006
81672;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Calcium;0.49
81673;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Barium;0.052
81675;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Manganese;0.099
81676;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Vanadium;0.014
81677;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Zinc;0.008
81683;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Manganese;0.099
81686;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Magnesium;0.56
81690;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Chromium;0.006
81691;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Calcium;0.49
81692;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Barium;0.052
81695;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Vanadium;0.014
81704;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Calcium;0.49
81705;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Barium;0.052
81706;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Chromium;0.006
81710;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Zinc;0.008
81711;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Magnesium;0.56
81713;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Manganese;0.099
81722;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Zinc;0.008
81724;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Manganese;0.099
81725;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Magnesium;0.56
81729;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Chromium;0.006
81730;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Calcium;0.49
81731;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Barium;0.052
81732;Soil Dust - Washington, D.C. Area;;PM;Dust;Geological;Soil;Vanadium;0.014
81738;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Vanadium;0.026
81740;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Zinc;0.027
81742;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Barium;0.048
81745;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Arsenic;0
81746;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Chromium;0.029
81749;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Calcium;2.897
81750;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Copper;0.007
81752;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Lead;0.029
81753;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Manganese;0.15
81755;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Nickel;0.007
81762;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Vanadium;0.038
81767;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Zinc;0.028
81768;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Barium;0
81769;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Nickel;0.009
81770;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Arsenic;0.008
81771;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Calcium;2.831
81772;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Chromium;0.024
81773;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Copper;0.011
81776;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Lead;0.013
81778;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Manganese;0.159
81781;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Zinc;0.027
81792;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Vanadium;0.026
81793;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Chromium;0.029
81794;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Nickel;0.007
81795;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Arsenic;0
81796;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Calcium;2.897
81798;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Copper;0.007
81801;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Lead;0.029
81802;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Manganese;0.15
81804;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Barium;0.048
81811;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Vanadium;0.025
81813;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Zinc;0.026
81815;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Nickel;0.007
81817;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Calcium;2.9
81820;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Barium;0.05
81821;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Chromium;0.029
81822;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Copper;0.007
81825;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Lead;0.03
81826;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Manganese;0.15
81828;Soil Dust - Riverside, CA;;PM;Dust;Geological;Soil;Arsenic;0
81829;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Nickel;0.008
81835;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Vanadium;0.023
81837;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Zinc;0.018
81841;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Arsenic;0.001
81842;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Antimony;0.007
81843;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Barium;0.026
81844;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Calcium;1.275
81845;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Chromium;0.021
81846;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Copper;0.006
81851;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Lead;0.023
81852;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Manganese;0.124
81861;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Vanadium;0.025
81862;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Zinc;0.051
81863;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Nickel;0.007
81864;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Manganese;0.107
81866;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Calcium;1.278
81870;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Barium;0
81871;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Antimony;0.02
81872;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Chromium;0.019
81873;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Copper;0.013
81877;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Lead;0.006
81878;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Arsenic;0.015
81885;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Vanadium;0.023
81887;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Zinc;0.018
81891;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Calcium;1.275
81892;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Antimony;0.007
81893;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Nickel;0.008
81895;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Barium;0.026
81896;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Chromium;0.021
81897;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Copper;0.006
81901;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Lead;0.023
81902;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Manganese;0.124
81903;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Arsenic;0.001
81904;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Lead;0.024
81913;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Vanadium;0.023
81916;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Zinc;0.016
81917;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Antimony;0.008
81918;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Nickel;0.008
81919;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Manganese;0.129
81921;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Arsenic;0
81922;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Barium;0.023
81923;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Calcium;1.319
81924;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Chromium;0.021
81925;Soil Dust - Hawthorne, CA;;PM;Dust;Geological;Soil;Copper;0.005
81929;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Elemental Carbon;0.077
81930;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Vanadium;0.038
81933;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Sulfate;0.036
81938;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Zinc;0.035
81940;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Ammonium;0.038
81946;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Potassium ion;0.076
81948;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Chloride ion;0.011
81951;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Arsenic;0.006
81952;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Barium;0.089
81953;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Calcium;2.141
81955;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Chromium;0.031
81957;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Copper;0.016
81958;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Nitrate;0.102
81959;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Cadmium;0.001
81960;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Organic carbon;4.689
81962;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Nickel;0.008
81965;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Manganese;0.147
81966;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Magnesium;0.05
81967;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Lead;0.016
81973;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Sulfate;0.057
81976;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Vanadium;0.041
81978;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Zinc;0.046
81980;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Ammonium;0.134
81983;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Potassium ion;0.135
81984;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Elemental Carbon;0
81985;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Barium;0.105
81991;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Arsenic;0.009
81992;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Cadmium;0.007
81993;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Chloride ion;0.007
81994;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Chromium;0.037
81996;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Copper;0.022
82000;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Magnesium;0.104
82001;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Manganese;0.163
82004;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Nickel;0.01
82005;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Nitrate;0.18
82006;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Organic carbon;4.339
82007;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Calcium;1.408
82008;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Lead;0.021
82011;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Sulfate;0.036
82014;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Vanadium;0.038
82016;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Elemental Carbon;0.077
82019;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Zinc;0.035
82021;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Ammonium;0.038
82028;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Arsenic;0.006
82031;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Potassium ion;0.076
82032;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Barium;0.089
82033;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Cadmium;0.001
82034;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Calcium;2.141
82035;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Chloride ion;0.011
82036;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Chromium;0.031
82038;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Copper;0.016
82039;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Organic carbon;4.689
82041;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Lead;0.016
82042;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Magnesium;0.05
82043;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Manganese;0.147
82046;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Nickel;0.008
82047;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Nitrate;0.102
82051;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Sulfate;0.028
82055;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Vanadium;0.037
82060;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Zinc;0.03
82062;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Potassium ion;0.054
82064;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Elemental Carbon;0.107
82068;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Ammonium;0.001
82069;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Chloride ion;0.012
82070;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Arsenic;0.004
82072;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Barium;0.083
82073;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Calcium;2.424
82075;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Chromium;0.029
82077;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Copper;0.014
82079;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Nitrate;0.072
82080;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Cadmium;0
82081;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Organic carbon;4.824
82083;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Nickel;0.007
82086;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Manganese;0.141
82087;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Magnesium;0.03
82088;Soil Dust - Medford, Oregon;;PM;Dust;Geological;Soil;Lead;0.014
82091;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Potassium ion;0.077
82095;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Sulfate;0.022
82099;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Vanadium;0.025
82101;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Zinc;0.04
82103;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Ammonium;0.03
82106;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Elemental Carbon;1.223
82112;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Antimony;0
82113;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Arsenic;0.001
82114;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Barium;0.078
82115;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Cadmium;0.003
82116;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Calcium;2.128
82117;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Chloride ion;0.001
82118;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Chromium;0.023
82120;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Copper;0.014
82121;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Organic carbon;8.223
82124;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Lead;0.024
82125;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Magnesium;0.05
82126;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Manganese;0.12
82128;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Nickel;0.006
82129;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Nitrate;0.142
82134;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Sulfate;0
82142;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Vanadium;0.029
82144;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Zinc;0.049
82147;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Elemental Carbon;0.449
82152;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Ammonium;0.106
82153;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Antimony;0.004
82156;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Potassium ion;0.141
82157;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Arsenic;0
82158;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Barium;0.102
82159;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Cadmium;0.004
82160;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Calcium;1.604
82161;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Chloride ion;0.012
82162;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Chromium;0.028
82164;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Copper;0.024
82165;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Organic carbon;7.146
82168;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Lead;0.028
82169;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Magnesium;0.091
82170;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Manganese;0.152
82172;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Nickel;0.009
82173;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Nitrate;0.281
82177;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Sulfate;0.022
82185;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Vanadium;0.025
82187;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Zinc;0.04
82191;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Elemental Carbon;1.223
82193;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Potassium ion;0.077
82195;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Ammonium;0.03
82196;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Chloride ion;0.001
82197;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Antimony;0
82200;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Arsenic;0.001
82201;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Barium;0.078
82202;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Calcium;2.128
82203;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Chromium;0.023
82205;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Copper;0.014
82207;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Organic carbon;8.223
82208;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Cadmium;0.003
82211;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Nitrate;0.142
82212;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Nickel;0.006
82214;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Manganese;0.12
82215;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Magnesium;0.05
82216;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Lead;0.024
82220;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Organic carbon;8.539
82221;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Nitrate;0.101
82222;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Nickel;0.005
82224;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Manganese;0.111
82225;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Magnesium;0.038
82226;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Lead;0.023
82230;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Copper;0.011
82232;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Chromium;0.021
82233;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Chloride ion;0
82234;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Calcium;2.281
82235;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Cadmium;0.003
82236;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Barium;0.071
82237;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Arsenic;0.001
82239;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Antimony;0
82241;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Potassium ion;0.059
82243;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Elemental Carbon;1.45
82246;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Ammonium;0.008
82248;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Zinc;0.037
82254;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Sulfate;0.028
82260;Soil Dust - Bend, Oregon;;PM;Dust;Geological;Soil;Vanadium;0.023
